artist,album,track,id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence
Kanye West,Touch The Sky,Touch The Sky,6u2Ti7sLThGROmfLnzHN7m,0.834,0.281,99.551,0.373,0.013,0.0,1,0.476,9,237707,-4.903,0.536
Kanye West,Touch The Sky,Jesus Walks,2cQXufTTHtnPtp17zQ24nE,0.846,0.151,86.583,0.354,0.596,0.0,4,0.559,6,194933,-4.696,0.726
Kanye West,Touch The Sky,Diamonds From Sierra Leone - AOL Sessions,4OT4foErPvmkUBS9TNdWWs,0.722,0.137,96.679,0.397,0.0907,0.0,4,0.579,9,252547,-8.614,0.505
Kanye West,Impossible,Impossible - Radio Edit,3Z3jFLon3nr1lpfinkMDbR,0.708,0.393,129.927,0.234,0.107,8.59e-05,4,0.65,6,202787,-6.464,0.758
Kanye West,Diamonds From Sierra Leone,Diamonds From Sierra Leone,7xzMhUzjgY6tVYjBCyRdAe,0.881,0.18,121.286,0.259,0.155,0.0,5,0.472,7,241200,-2.304,0.547
Kanye West,Diamonds From Sierra Leone,Jesus Walks - Remix Explicit,26R7gZRORmYao0ouRNcn13,0.789,0.123,84.282,0.385,0.278,0.0,4,0.47,6,298133,-6.219,0.664
Kanye West,Diamonds From Sierra Leone,The New Workout Plan (Remix),4u0po4TPwfyh9nDdaO3w4R,0.69,0.0964,117.971,0.141,0.000272,0.0,4,0.901,11,243840,-7.108,0.124
Kanye West,The New Workout Plan,The New Workout Plan,1k4Mf2UOzsS1wNFrkVAAGK,0.78,0.338,117.998,0.193,0.0136,0.0,4,0.714,2,322813,-4.881,0.652
Kanye West,The New Workout Plan,Heavy Hitters - Dirty,2y0wq7JDENOwMtuJWgyCYG,0.872,0.616,171.236,0.288,0.125,0.000101,4,0.715,6,236267,-4.92,0.923
Kanye West,The New Workout Plan,The New Workout Plan (Remix),0XkYSUf1G15kCy0aRk79zl,0.694,0.0979,117.97,0.128,0.0003,0.0,4,0.898,8,242000,-6.973,0.134
Kanye West,Gold Digger,Gold Digger,5sSxgpqqZEAdwfRYVze4fU,0.696,0.0694,92.877,0.358,0.0165,0.0,4,0.648,1,208720,-5.695,0.628
Kanye West,Gold Digger,Diamonds From Sierra Leone - Remix / Radio Edit,6LkkBfqVIbVERcyF2yl6hA,0.848,0.289,97.069,0.289,0.26,0.0,4,0.683,7,214240,-2.666,0.598
Kanye West,Gold Digger,We Can Make It Better,3mZyYRRgEbp5TbU3Fjw7cO,0.698,0.102,96.836,0.0972,0.151,5.91e-06,4,0.659,11,234147,-6.174,0.467
Kanye West,Heard 'Em Say,Heard 'Em Say,2jdX3ZYoTsg3LRechdSQzG,0.681,0.0914,94.981,0.163,0.0581,0.0301,4,0.692,7,206453,-8.404,0.639
Kanye West,Heard 'Em Say,Heard 'Em Say - Live from Abbey Road,5nywSmOIkTX7sOBzkoiySl,0.719,0.943,95.034,0.178,0.503,3e-06,4,0.508,10,253667,-11.373,0.206
Kanye West,Heard 'Em Say,Back To Basics - International Bonus,45TDP8ApJQJQ0phO6qJocY,0.871,0.104,90.835,0.173,0.0363,0.0173,4,0.531,10,100600,-3.803,0.548
Kanye West,Diamonds from Sierra Leone Remix ft Jay.z,Diamonds From Sierra Leone - Remix,5Merj2SWlm2pwudOyNrKZg,0.853,0.276,95.88,0.328,0.285,0.0,4,0.526,7,215947,-2.583,0.59
Kanye West,Diamonds From Sierra Leone Remix,Diamonds From Sierra Leone - Remix feat. Jay-Z,290DH5BclWLihECLilse0o,0.85,0.308,96.669,0.31,0.264,0.0,4,0.601,7,214200,-2.429,0.621
Kanye West,All Falls Down,All Falls Down,6ilWjJAvXy4dnfwBEDetFF,0.691,0.637,90.742,0.408,0.194,0.0,4,0.646,8,221067,-5.991,0.538
Kanye West,All Falls Down,Get Em High,12umO6lTdko5MEdN5E9olf,0.529,0.115,83.904,0.36,0.599,0.00337,4,0.62,11,291720,-8.744,0.701
Kanye West,All Falls Down,Heavy Hitters - Dirty,5fBDppqLHDC1VQ8x4UxMru,0.896,0.616,171.243,0.328,0.223,3.15e-05,4,0.698,6,237067,-3.73,0.915
Kanye West,All Falls Down,Through The Wire - Live - From the House Of Blues,5GzOtF3eA1vICj2WDRQ0FY,0.831,0.331,81.157,0.262,0.181,0.0,4,0.421,9,251427,-6.076,0.535
Kanye West,All Falls Down (Live From The House of Blues),All Falls Down - Live From The House of Blues/2004,1V7mKfA04Mj0dZWUs8DmYQ,0.877,0.8,90.958,0.386,0.753,0.0,4,0.417,8,232147,-3.696,0.591
Kanye West,Jesus Walks,Jesus Walks,5NmcaBRWr32IDL983XuCLM,0.872,0.104,84.513,0.385,0.623,0.0,4,0.414,3,200293,-3.647,0.736
Kanye West,Jesus Walks,Jesus Walks - Live in Paridiso - 2004,7o0DC7mJLJIpPKdJMKhEhv,0.83,0.966,87.985,0.342,0.549,0.0,4,0.305,10,246227,-5.865,0.424
Kanye West,Jesus Walks (Live Version),Jesus Walks - Live Version,2X2llNEsjqYeUXRHMOoZqk,0.911,0.745,85.021,0.329,0.574,0.0,4,0.352,10,210920,-4.565,0.516
Kanye West,Spaceships (Live Version),Spaceship - Live Version,70pWPybRdcgcMSjk5DgW0W,0.874,0.959,178.075,0.287,0.513,0.0,3,0.325,5,236147,-5.651,0.519
Kanye West,The New Workout Plan (Live Version),The New Workout Plan - Live Version,3rYmBIZZ0GFnSVE01HsOqk,0.876,0.964,117.929,0.339,0.112,0.0,4,0.545,2,194293,-4.797,0.464
Kanye West,We Don't Care (Live Version),We Don't Care - Live Version,47pHEVlvc3GnFjJwKu7B7B,0.886,0.97,83.14,0.223,0.176,0.0,4,0.491,2,175000,-3.881,0.616
Kanye West,Selfish,Selfish,3Z3Fs0QhlvrJVRBHwzAFnQ,0.519,0.282,95.815,0.199,0.222,0.0,4,0.727,7,227667,-8.427,0.462
Kanye West,Through The Wire,Through The Wire,5awFsxOECAVPdOUMIjepQ3,0.804,0.0751,82.957,0.169,0.000203,1.15e-05,4,0.526,7,271200,-5.087,0.655
Kanye West,Through The Wire,Two Words - Radio Edit,1ZzNQvopHe4LRCLvCCDS1R,0.797,0.233,85.151,0.244,0.0127,4.39e-05,4,0.578,8,267307,-4.395,0.448
Katy Perry,Smile,Never Really Over,1IIV8jglA0klVZy17q665k,0.881,0.324,99.995,0.067,0.217,0.0,4,0.77,8,223297,-4.776,0.367
Katy Perry,Smile,Cry About It Later,7cLrrJ1Dk6WAQyDIj9j26A,0.669,0.248,125.994,0.0712,0.0794,1.71e-05,4,0.699,2,189773,-5.829,0.444
Katy Perry,Smile,Teary Eyes,3i0uu4DEpcmEAudChpVDBh,0.659,0.079,125.962,0.0404,0.104,0.0,4,0.616,7,182595,-5.994,0.441
Katy Perry,Smile,Daisies,367wyLNqQMr5e8S2E6Zvpp,0.546,0.0989,122.165,0.0407,0.0825,0.0,4,0.642,1,174313,-5.377,0.142
Katy Perry,Smile,Resilient,3By64Pmpn0LkwPKSjqSTBp,0.519,0.159,135.871,0.0576,0.317,0.0,4,0.7,0,187822,-7.091,0.65
Katy Perry,Smile,Not the End of the World,2F20djOXWDSFEXu3tPdV71,0.738,0.0558,158.131,0.0579,0.119,0.0,4,0.508,2,178642,-5.126,0.523
Katy Perry,Smile,Smile,59s3aMqR9uOzLIXAcgBCEm,0.912,0.339,98.025,0.243,0.0238,0.0,4,0.783,0,166898,-3.713,0.749
Katy Perry,Smile,Champagne Problems,5iKXqTVr88ghRPwMEeVKVM,0.674,0.184,108.883,0.106,0.0185,0.0,4,0.711,10,196218,-6.114,0.774
Katy Perry,Smile,Tucked,5ahNnBifspeXOi1sMbiXHT,0.68,0.047,123.005,0.038,0.00544,0.0,4,0.775,7,187436,-5.155,0.929
Katy Perry,Smile,Harleys In Hawaii,3B4etxytImrRKQgV3XHjnR,0.751,0.118,140.095,0.125,0.162,6.59e-06,4,0.721,10,185481,-6.203,0.738
Katy Perry,Smile,Only Love,6lWp5O5XH6smTt4vzd4Mgy,0.46,0.106,98.033,0.0492,0.297,0.0,4,0.71,0,198725,-7.56,0.228
Katy Perry,Smile,What Makes A Woman,2czhdHhprTLjvlIzj56jQt,0.594,0.106,94.639,0.079,0.184,0.0,4,0.363,2,131271,-7.847,0.257
Katy Perry,Witness (Deluxe),Witness,4F6ZOKBjF5T7uQv7SkXTQo,0.614,0.106,119.764,0.0566,0.0356,0.000175,4,0.569,6,250507,-8.808,0.122
Katy Perry,Witness (Deluxe),Hey Hey Hey,4HjGYqdZ3uDkzlpumo2cmg,0.703,0.0521,134.066,0.0994,0.0516,0.0,4,0.652,9,214960,-5.632,0.485
Katy Perry,Witness (Deluxe),Roulette,34A56YvBkLDis2sVtv11Vt,0.644,0.119,112.039,0.0319,0.0132,1.37e-05,4,0.638,6,198680,-4.5,0.412
Katy Perry,Witness (Deluxe),Swish Swish,1KFuUjb7GykdtFtLx2OHwc,0.705,0.102,119.954,0.0445,0.0184,1.77e-05,4,0.839,5,242520,-5.194,0.575
Katy Perry,Witness (Deluxe),Déjà Vu,68H5j0l7L1d0rkpvf6tTWm,0.607,0.094,120.063,0.064,0.318,0.000751,4,0.636,9,197840,-6.895,0.165
Katy Perry,Witness (Deluxe),Power,7brUcnhZbsNF13xg8PsPue,0.609,0.0779,142.139,0.0928,0.0368,1.05e-06,4,0.558,5,226467,-4.717,0.377
Katy Perry,Witness (Deluxe),Mind Maze,0MIF9h4KxsSZuct3FPd8G5,0.474,0.0848,120.042,0.0564,0.514,2.51e-06,4,0.574,7,248173,-7.526,0.23
Katy Perry,Witness (Deluxe),Miss You More,6Jo1PcABMEfVlDgXJZjXYU,0.48,0.113,123.801,0.0321,0.223,0.0,4,0.58,2,234280,-8.075,0.262
Katy Perry,Witness (Deluxe),Chained To The Rhythm,3Ex2mEZwqUfh8c1tqrkj6P,0.8,0.199,189.89,0.174,0.0814,0.0,4,0.446,0,237733,-5.404,0.474
Katy Perry,Witness (Deluxe),Tsunami,3ZISwyXhubw2Pq5Msdedtm,0.561,0.107,161.899,0.0825,0.0324,0.0,4,0.586,0,203133,-6.594,0.446
Katy Perry,Witness (Deluxe),Bon appétit,5jO3zyYyC014ToeAh7SCy5,0.794,0.221,106.031,0.0628,0.13,8.23e-05,4,0.799,6,227813,-5.834,0.524
Katy Perry,Witness (Deluxe),Bigger Than Me,2ZubfGHNbeyQ65sxpoqyBa,0.675,0.141,110.043,0.0406,0.0242,0.0,4,0.701,6,240760,-5.902,0.259
Katy Perry,Witness (Deluxe),Save As Draft,0AmMKe3SZhqTk0jnIdzxjJ,0.565,0.109,131.76,0.0484,0.348,0.0,4,0.59,9,228653,-7.231,0.0519
Katy Perry,Witness (Deluxe),Pendulum,1EQeLDmwHdPR8E9wrTOiGS,0.788,0.0311,94.004,0.0436,0.00302,0.000238,4,0.621,5,240120,-5.642,0.607
Katy Perry,Witness (Deluxe),Into Me You See,26IJb05gBMHRMPI1Q666jx,0.253,0.0936,111.652,0.0361,0.816,0.0,4,0.415,5,264400,-9.998,0.205
Katy Perry,Witness (Deluxe),Dance With The Devil,6EGRm6HvJSZX7qCQDHQM8a,0.567,0.143,134.004,0.0448,0.351,0.000107,4,0.703,5,229413,-6.378,0.247
Katy Perry,Witness (Deluxe),Act My Age,7IMqJx4OyeLhLMOIQhiMNy,0.793,0.375,112.057,0.0895,0.00708,0.0,4,0.687,9,221613,-5.461,0.622
Katy Perry,PRISM (Deluxe),Roar,6F5c58TMEs1byxUstkzVeM,0.772,0.354,179.984,0.0418,0.00487,6.6e-06,4,0.554,7,223546,-4.821,0.455
Katy Perry,PRISM (Deluxe),Legendary Lovers,5Uc37Y6FijZcM538PqqkWd,0.836,0.078,126.025,0.0846,0.0224,0.0,4,0.623,4,224216,-4.788,0.386
Katy Perry,PRISM (Deluxe),Birthday,2xLOMHjkOK8nzxJ4r6yOKR,0.674,0.112,125.98,0.0681,0.0879,3.75e-06,4,0.719,11,215042,-5.122,0.843
Katy Perry,PRISM (Deluxe),Walking On Air,0RCsGhR44nFVAd5WiZZcGq,0.908,0.23,128.027,0.0391,0.00144,0.0,4,0.631,6,222449,-4.842,0.821
Katy Perry,PRISM (Deluxe),Unconditionally,4fwbGKNExPtPHbor1TBSY4,0.725,0.208,128.861,0.043,0.00266,0.0,4,0.397,7,228879,-4.862,0.358
Katy Perry,PRISM (Deluxe),Dark Horse,5jrdCoLpJSvHHorevXBATy,0.585,0.165,131.931,0.0513,0.00314,0.0,4,0.645,6,215672,-6.122,0.353
Katy Perry,PRISM (Deluxe),This Is How We Do,5vL0yvddknhGj7IrBc6UTj,0.636,0.147,96.0,0.0457,0.0203,0.0,4,0.69,9,204285,-6.028,0.8
Katy Perry,PRISM (Deluxe),International Smile,5OzIe9IL95B23n4rN59JZ3,0.817,0.137,129.98,0.0482,0.0278,0.0,4,0.514,4,227821,-4.269,0.548
Katy Perry,PRISM (Deluxe),Ghost,665T5MrQUl7sSwivPm7pEW,0.624,0.123,124.99,0.0399,0.0364,0.0,4,0.552,2,203362,-5.372,0.338
Katy Perry,PRISM (Deluxe),Love Me,2BSFAQuiYKu4VcMjovRgRQ,0.626,0.108,142.912,0.0445,0.384,0.0,4,0.576,1,232675,-6.004,0.431
Katy Perry,PRISM (Deluxe),This Moment,0NfwNHAyi4s9HVes4JkaXA,0.769,0.0938,112.943,0.0929,0.118,0.0,4,0.774,7,226598,-3.798,0.244
Katy Perry,PRISM (Deluxe),Double Rainbow,2ve1HouBhfDbqROVQm2IBd,0.645,0.0645,96.016,0.0617,0.27,0.0,4,0.618,0,231631,-7.937,0.412
Katy Perry,PRISM (Deluxe),By The Grace Of God,2IRK3qdY6BzbKxKr8eBk8o,0.367,0.11,162.785,0.0302,0.688,0.0,4,0.444,10,267476,-7.987,0.217
Katy Perry,PRISM (Deluxe),Spiritual,6lOS1dPkjHlAzRCMplJupN,0.748,0.104,104.992,0.029,0.0635,2.28e-06,4,0.624,0,275889,-5.117,0.435
Katy Perry,PRISM (Deluxe),It Takes Two,4MxGfhE3DKxBhdSWTYvc4h,0.673,0.0844,95.98,0.0335,0.0951,0.0,4,0.724,8,234504,-4.348,0.509
Katy Perry,PRISM (Deluxe),Choose Your Battles,3rHUpjfq9JjrfaTsEAmQBC,0.838,0.0646,104.014,0.0859,0.0246,1.01e-06,3,0.712,7,267311,-5.912,0.281
Katy Perry,PRISM,Roar,27tNWlhdAryQY04Gb2ZhUI,0.771,0.354,90.003,0.0316,0.00492,7.28e-06,4,0.671,7,223546,-4.821,0.436
Katy Perry,PRISM,Legendary Lovers,0pOZYYEJawmTAPtkzYKSa2,0.839,0.0781,126.033,0.0843,0.0222,0.0,4,0.622,4,224216,-4.788,0.403
Katy Perry,PRISM,Birthday,1NOZvdCovG42qQV7ftVD5d,0.674,0.112,125.992,0.0681,0.0879,3.75e-06,4,0.719,11,215042,-5.122,0.843
Katy Perry,PRISM,Walking On Air,6eQbRfp5DxLSOL5pGozYf1,0.908,0.23,128.009,0.0391,0.00144,0.0,4,0.631,6,222449,-4.842,0.821
Katy Perry,PRISM,Unconditionally,009ImBOrIUlWgla8U05RAC,0.725,0.208,128.902,0.0431,0.00273,0.0,4,0.432,7,228879,-4.862,0.353
Katy Perry,PRISM,Dark Horse,4jbmgIyjGoXjY01XxatOx6,0.585,0.165,131.934,0.0512,0.00314,0.0,4,0.647,6,215672,-6.123,0.353
Katy Perry,PRISM,This Is How We Do,7GCElX2eJA5t0AFWw3WzKn,0.636,0.147,96.002,0.0457,0.0203,0.0,4,0.69,9,204285,-6.028,0.799
Katy Perry,PRISM,International Smile,6q2jvC1htmreAOxJwRtnUD,0.817,0.137,129.983,0.0482,0.0278,0.0,4,0.514,4,227821,-4.269,0.547
Katy Perry,PRISM,Ghost,2Vl6VlxpDQk99QU7TfQGjO,0.624,0.123,125.007,0.0406,0.0372,0.0,4,0.55,2,203362,-5.372,0.34
Katy Perry,PRISM,Love Me,2lrMNui7pK7P7KDWrp86Ru,0.623,0.108,142.9,0.0429,0.384,0.0,4,0.578,1,232675,-6.002,0.424
Katy Perry,PRISM,This Moment,5Fm0hRkJ9kHQmO3ziYl1Sa,0.769,0.0938,112.941,0.093,0.118,0.0,4,0.774,7,226598,-3.798,0.245
Katy Perry,PRISM,Double Rainbow,7B8TA3WaoMiKZ3wfnF7PgN,0.645,0.0645,96.047,0.057,0.269,0.0,4,0.625,0,231631,-7.937,0.422
Katy Perry,PRISM,By The Grace Of God,1i0Rv7GtiCnnhpEkNAya80,0.367,0.11,81.481,0.0265,0.688,0.0,4,0.546,10,268791,-7.987,0.221
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Teenage Dream,55qBw1900pZKfXJ6Q9A2Lc,0.804,0.139,119.999,0.0355,0.0132,3.02e-06,4,0.719,10,227760,-4.581,0.605
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8,0.815,0.671,126.03,0.0415,0.00125,4.31e-05,4,0.649,3,230747,-3.796,0.765
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,California Gurls,6tS3XVuOyu10897O3ae7bi,0.754,0.163,125.014,0.0569,0.00446,0.0,4,0.791,0,234653,-3.729,0.425
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Firework,4lCv7b86sLynZbXhfScfm2,0.826,0.0803,124.072,0.0479,0.139,0.0,4,0.638,8,227880,-4.968,0.649
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Peacock,0rXw5rWZpOdfeeCbMln8MU,0.759,0.202,139.975,0.0427,0.0563,0.0,4,0.825,0,231920,-3.121,0.942
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Circle The Drain,7s0YfJE6hNNYq9BV26iCw6,0.775,0.082,134.932,0.0809,0.00735,0.0,4,0.7,1,272920,-3.94,0.751
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,The One That Got Away,3oL3XRtkP1WVbMxf7dtTdu,0.792,0.2,133.962,0.0353,0.000802,0.0,4,0.687,1,227333,-4.023,0.864
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,E.T.,4z8ssgZfs5TzKiO8HaGWXO,0.872,0.366,150.104,0.0792,0.0213,0.0,4,0.603,5,206373,-5.404,0.691
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Who Am I Living For?,6WR4l21xoK1pQDhjxg7wg7,0.645,0.131,119.989,0.0402,0.0324,0.0,4,0.723,7,248533,-6.392,0.487
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Pearl,0SrCokfLVXjRV94KpP3iPm,0.577,0.31,116.126,0.0381,0.127,0.0,4,0.559,0,247627,-6.279,0.219
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Hummingbird Heartbeat,089keBWJUOsI9wUeVr1uIr,0.896,0.0913,121.957,0.0945,0.00241,0.0,4,0.596,6,212280,-2.946,0.62
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Not Like The Movies,1EFNEJyZUsctm6yVzGqLl6,0.479,0.111,183.013,0.0916,0.881,2.75e-06,4,0.402,8,241320,-7.75,0.257
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,The One That Got Away - Acoustic,5jx8tCxiO0uIbo2uNia23K,0.434,0.0919,123.942,0.0396,0.697,0.0,4,0.714,4,259040,-11.542,0.352
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Part Of Me,1nZzRJbFvCEct3uzu04ZoL,0.918,0.0744,130.028,0.0355,0.000417,0.0,4,0.678,5,216160,-4.63,0.769
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Wide Awake,5JLv62qFIS1DR3zGEcApRt,0.683,0.392,159.814,0.0367,0.0749,2.64e-06,4,0.514,5,220947,-5.099,0.575
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Dressin' Up,7GsYM767NTEiUFjq00tspw,0.783,0.104,141.558,0.0785,0.0201,0.000684,4,0.715,7,223560,-6.146,0.459
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,E.T.,36ux3YuUsGTWPT8fXclS45,0.869,0.369,151.684,0.175,0.0181,0.0,4,0.62,1,229573,-5.252,0.76
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Last Friday Night (T.G.I.F.),4Smx7N3TVs9McglUSCWEYn,0.828,0.685,126.035,0.0347,0.0028,5.5e-06,4,0.685,3,238747,-3.457,0.781
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Tommie Sunshine's Megasix Smash-Up,5Rilw7PyAua7lmQCYPiQKq,0.704,0.124,131.017,0.0417,0.0196,0.0,4,0.805,8,423053,-1.878,0.727
Katy Perry,Teenage Dream: The Complete Confection,Teenage Dream,48qJ5q8BOdOrYQywfyoK50,0.804,0.139,119.998,0.0355,0.0132,3.02e-06,4,0.719,10,227741,-4.581,0.605
Katy Perry,Teenage Dream: The Complete Confection,Last Friday Night (T.G.I.F.),4Ky5Y0DJcNBp42P0XHvFtE,0.815,0.658,126.025,0.0434,0.00122,1.36e-05,4,0.651,3,230720,-3.827,0.721
Katy Perry,Teenage Dream: The Complete Confection,California Gurls,7DjQUa8BrQevCPtQc0YwmL,0.756,0.159,125.002,0.0565,0.00429,0.0,4,0.787,0,234653,-3.718,0.419
Katy Perry,Teenage Dream: The Complete Confection,Firework,4FLRw7sFTaKX66TKAHDstv,0.826,0.0803,124.072,0.0479,0.139,0.0,4,0.638,8,227880,-4.968,0.649
Katy Perry,Teenage Dream: The Complete Confection,Peacock,4X8uzdslgfihbq4KWaILbh,0.756,0.114,139.97,0.0429,0.0452,0.0,4,0.836,0,231920,-3.153,0.942
Katy Perry,Teenage Dream: The Complete Confection,Circle The Drain,1qaxjeRpi4fhA5g9wglMt6,0.788,0.0833,134.919,0.0881,0.00803,0.0,4,0.701,3,272920,-4.051,0.795
Katy Perry,Teenage Dream: The Complete Confection,The One That Got Away,7lR6M0cXZVcWidV0hHhWd7,0.792,0.2,133.961,0.0353,0.000802,0.0,4,0.688,1,227333,-4.023,0.864
Katy Perry,Teenage Dream: The Complete Confection,E.T.,5UXBiDs2tWUAEndom71qFM,0.872,0.366,150.104,0.0792,0.0213,0.0,4,0.603,5,206373,-5.404,0.691
Katy Perry,Teenage Dream: The Complete Confection,Who Am I Living For?,1UWHF76P9WC9neimb2HNaK,0.645,0.131,119.989,0.0402,0.0324,0.0,4,0.723,7,248533,-6.392,0.487
Katy Perry,Teenage Dream: The Complete Confection,Pearl,0OZNqyuXOu5giaWnmqeiMG,0.577,0.31,116.126,0.0381,0.127,0.0,4,0.559,0,247627,-6.279,0.219
Katy Perry,Teenage Dream: The Complete Confection,Hummingbird Heartbeat,3MpEQQGrjIgCag4cgO5AEH,0.896,0.0913,121.957,0.0945,0.00241,0.0,4,0.596,6,212280,-2.946,0.62
Katy Perry,Teenage Dream: The Complete Confection,Not Like The Movies,18nI3GF5lc4OX2HEq48l8z,0.479,0.111,183.013,0.0916,0.881,2.75e-06,4,0.402,8,241333,-7.75,0.257
Katy Perry,Teenage Dream: The Complete Confection,The One That Got Away - Acoustic,4FFSK1xgCLkTZJLUERLZKG,0.44,0.0924,123.958,0.0413,0.678,0.0,4,0.712,4,259040,-11.566,0.312
Katy Perry,Teenage Dream: The Complete Confection,Part Of Me,6yARPLK0PV4heEyh7pVMGz,0.922,0.0867,130.01,0.0353,0.000354,0.0,4,0.667,5,216160,-4.645,0.761
Katy Perry,Teenage Dream: The Complete Confection,Wide Awake,1rUQmXEy41tXwHIKFECNTa,0.681,0.503,160.035,0.0359,0.0843,6.73e-06,4,0.511,5,220933,-5.103,0.555
Katy Perry,Teenage Dream: The Complete Confection,Dressin' Up,7huONzjeJiR4Aemt7y1LI3,0.78,0.105,141.571,0.0747,0.019,0.000795,4,0.72,9,223547,-6.101,0.488
Katy Perry,Teenage Dream: The Complete Confection,E.T.,1CUk09iecf4kLvLuhxerdS,0.877,0.366,151.6,0.174,0.0172,0.0,4,0.615,6,229573,-5.217,0.778
Katy Perry,Teenage Dream: The Complete Confection,Last Friday Night (T.G.I.F.),0uSnIMyLaKRDT0AXUWdwmt,0.86,0.686,126.017,0.0374,0.00364,8.68e-06,4,0.685,3,238747,-3.442,0.745
Katy Perry,Teenage Dream: The Complete Confection,Tommie Sunshine's Megasix Smash-Up,0xJCJbY4Qpdq5Vc3q2aMT3,0.691,0.133,131.009,0.0408,0.0219,0.0,4,0.808,8,423053,-1.874,0.737
Katy Perry,Teenage Dream,Teenage Dream,235LXPXfi0SmOaS9TaCh3c,0.798,0.134,120.011,0.0361,0.0162,2.34e-06,4,0.719,10,227741,-4.582,0.591
Katy Perry,Teenage Dream,Last Friday Night (T.G.I.F.),3oHNJECGN3bBoGXejlw2b1,0.812,0.667,126.023,0.0409,0.00125,3.01e-05,4,0.652,3,230733,-3.797,0.72
Katy Perry,Teenage Dream,California Gurls,3f7gYMirBEKuc57218BjOY,0.753,0.18,125.005,0.0536,0.0038,0.0,4,0.788,0,234653,-3.71,0.403
Katy Perry,Teenage Dream,Firework,1mXuMM6zjPgjL4asbBsgnt,0.832,0.113,124.071,0.049,0.141,0.0,4,0.638,8,227893,-5.039,0.648
Katy Perry,Teenage Dream,Peacock,4hJ5VaRy16jJcENIMZT4sl,0.751,0.166,139.981,0.0421,0.0502,0.0,4,0.816,0,231933,-3.132,0.945
Katy Perry,Teenage Dream,Circle The Drain,2t3BqduzpMJVMo5cceBLQY,0.784,0.0834,134.942,0.0788,0.00591,0.0,4,0.696,1,272881,-3.932,0.753
Katy Perry,Teenage Dream,The One That Got Away,4uQY80TKE1u4ZQZQKHzVEi,0.795,0.156,133.971,0.0355,0.000812,1.02e-06,4,0.691,1,227333,-4.021,0.876
Katy Perry,Teenage Dream,E.T.,50r1EUDpmSZRPo5aIZpmWi,0.863,0.389,150.183,0.0773,0.0178,0.0,4,0.602,5,206373,-5.423,0.732
Katy Perry,Teenage Dream,Who Am I Living For?,7IxiJEqnqql7SXFukFvCnO,0.644,0.128,120.011,0.0401,0.0372,0.0,4,0.721,7,248533,-6.395,0.516
Katy Perry,Teenage Dream,Pearl,3ztuZHBzHoqv3NeaxnSvxP,0.584,0.311,116.098,0.0375,0.103,0.0,4,0.557,0,247627,-6.275,0.22
Katy Perry,Teenage Dream,Hummingbird Heartbeat,73WKf5dSl59yT5mrwDWuuH,0.899,0.0957,121.99,0.107,0.00245,0.0,4,0.595,6,212280,-2.935,0.594
Katy Perry,Teenage Dream,Not Like The Movies,02Z1u6mX0puSryZFJpqV0G,0.48,0.111,182.756,0.0975,0.869,2.72e-06,4,0.403,8,241333,-7.79,0.253
Katy Perry,Teenage Dream,If We Ever Meet Again,0PRqWiyOFMHVee81mr1bp6,0.606,0.0751,126.008,0.0301,0.00796,0.0,4,0.645,8,263178,-7.157,0.369
Katy Perry,Teenage Dream,Starstrukk,1CuzzAbJ4q28V5JOLCzQVp,0.795,0.207,139.896,0.0712,0.00153,0.0,4,0.605,11,203093,-6.086,0.263
Katy Perry,Teenage Dream,California Gurls - Passion Pit Main Mix,7BAuEd5WLrd4gHKyInRk4B,0.63,0.0679,131.966,0.0504,0.00526,0.000354,4,0.726,7,251400,-8.249,0.763
Katy Perry,Teenage Dream,California Gurls - Armand Van Helden Remix,38XaC5ruJI06vqa3uKeB0K,0.961,0.329,128.901,0.212,0.0698,0.00482,4,0.797,10,348533,-5.043,0.352
Katy Perry,Teenage Dream,Teenage Dream - Kaskade Club Remix,3CVi9Tc6zZgaHnkjvj7obb,0.613,0.19,125.983,0.0982,0.000195,7.15e-06,4,0.554,7,387973,-5.987,0.572
